geoname_id,name,ascii_name,feature_class,feature_code,population,admin1_code,admin2_code,latitude,longitude
3088315,Popów,Popow,P,PPLA3,0,83,2406,51.04029,18.93117
3088846,Plewiska,Plewiska,P,PPL,5861,86,3021,52.36706,16.80985
3089114,Pielgrzymowice,Pielgrzymowice,P,PPL,2407,83,2410,49.90547,18.64886
3089494,Panki,Panki,P,PPL,1733,83,2406,50.88333,18.7516
3089719,Ostrowite,Ostrowite,P,PPLA3,582,86,3023,52.38199,18.0447
3089779,Ostróda,Ostroda,P,PPLA2,33524,85,2815,53.69671,19.96486
3090205,Oława,Olawa,P,PPL,33029,72,0215,50.9466,17.2926
3091070,Nidek,Nidek,P,PPL,1339,77,1218,49.90492,19.32461
3091997,Miedzno,Miedzno,P,PPL,2529,83,2406,50.96994,18.98111
3092616,Łyszkowice,Lyszkowice,P,PPLA3,1100,74,1005,51.98551,19.90654
3093691,Legnickie Pole,Legnickie Pole,P,PPL,1301,72,0209,51.14419,16.24208
3093935,Lanckorona,Lanckorona,P,PPLA3,2100,77,1218,49.84496,19.71578
3094390,Krzyżowa,Krzyzowa,P,PPL,1400,83,2417,49.59235,19.34469
3094494,Krzeszów,Krzeszow,P,PPL,1527,72,0207,50.73434,16.06991
3094746,Kraszewice,Kraszewice,P,PPLA3,1600,86,3018,51.51868,18.21997
3095833,Kolbudy,Kolbudy,P,PPL,3012,82,2204,54.26989,18.46639
3096687,Kaniów,Kaniow,P,PPL,2978,83,2402,49.94316,19.05098
3096816,Kamienica Polska,Kamienica Polska,P,PPL,1456,83,2404,50.6709,19.12265
3097004,Juszczyna,Juszczyna,P,PPL,1693,83,2417,49.62984,19.22032
3097421,Jastarnia,Jastarnia,P,PPLA3,3925,82,2211,54.6983,18.6773
3098039,Harbutowice,Harbutowice,P,PPL,1519,77,1209,49.81235,19.78045
3099887,Dzięgielów,Dziegielow,P,PPL,1332,83,2403,49.72259,18.70491
3099992,Duszniki-Zdrój,Duszniki-Zdroj,P,PPLA3,4888,72,0208,50.40327,16.39091
3100306,Dobroszyce,Dobroszyce,P,PPL,2376,72,0214,51.26776,17.34205
3100342,Dobrodzień,Dobrodzien,P,PPLA3,4014,79,1608,50.72874,18.44501
3100553,Dębnica Kaszubska,Debnica Kaszubska,P,PPLA3,3220,82,2212,54.37831,17.16116
3101010,Czernichów,Czernichow,P,PPL,1021,83,2417,49.75443,19.20947
3101038,Czermin,Czermin,P,PPLA3,789,86,3020,51.95008,17.74957
3101453,Chyżne,Chyzne,P,PPL,1069,77,1211,49.42672,19.66956
3101471,Chwaszczyno,Chwaszczyno,P,PPL,2678,82,2205,54.44379,18.41875
3101619,Chorzów,Chorzow,P,PPLA3,113430,83,2463,50.30582,18.9742
3102171,Budzów,Budzow,P,PPL,1100,72,0224,50.59337,16.71038
3102459,Brzeg,Brzeg,P,PPLA2,38259,79,1601,50.86079,17.4674
3102677,Braniewo,Braniewo,P,PPLA2,18356,85,2802,54.37971,19.81959
3103034,Boguszów-Gorce,Boguszow-Gorce,P,PPLA3,16726,72,0221,50.75514,16.20494
3103091,Bogdaniec,Bogdaniec,P,PPLA3,1100,76,0801,52.68897,15.07127
3103388,Bierawa,Bierawa,P,PPLA3,1370,79,1603,50.28111,18.24177
3103391,Bieńkówka,Bienkowka,P,PPL,2300,77,1215,49.776,19.77179
3103892,Balin,Balin,P,PPLX,3400,77,1203,50.16799,19.3834
7534412,Pogórze,Pogorze,P,PPL,1851,83,2403,49.79961,18.84327
7534559,Ruda-Huta,Ruda-Huta,P,PPLA3,1076,75,0603,51.23666,23.59486
7576107,Godziszów Pierwszy,Godziszow Pierwszy,P,PPLX,1108,75,0605,50.75753,22.48386
12047653,Osiedle Henrykowskie,Osiedle Henrykowskie,P,PPLX,5384,72,0264,51.08999,17.05289
12199995,Biała Róża,Biala Roza,P,PPLA3,0,74,1010,51.26162,19.54569
753056,Żurawica,Zurawica,P,PPLA3,4702,80,1813,49.82348,22.78925
754454,Wyszków,Wyszkow,P,PPL,26500,78,1435,52.59278,21.4584
756315,Urzędów,Urzedow,P,PPLA3,898,75,0607,50.99323,22.1426
757029,Tarnogród,Tarnogrod,P,PPLA3,3396,75,0602,50.3609,22.74174
757718,Suwałki,Suwalki,P,PPLA2,69222,81,2063,54.11175,22.93087
758343,Stare Babice,Stare Babice,P,PPLA3,1268,78,1432,52.26028,20.83403
758833,Smęgorzów,Smegorzow,P,PPL,1305,77,1204,50.22843,21.00414
759495,Sękowa,Sekowa,P,PPL,1477,77,1205,49.62217,21.19769
759815,Rytro,Rytro,P,PPL,3700,77,1210,49.48904,20.66631
763166,Olsztyn,Olsztyn,P,PPLA,171803,85,2862,53.77995,20.49416
763992,Niedzica,Niedzica,P,PPL,1600,77,1211,49.41008,20.30273
764117,Narol,Narol,P,PPLA3,2098,80,1809,50.34925,23.32679
764860,Miejsce Piastowe,Miejsce Piastowe,P,PPLA3,2000,80,1807,49.6344,21.78735
765804,Ludwin,Ludwin,P,PPLA3,5041,75,0610,51.34605,22.90581
766307,Lidzbark Warmiński,Lidzbark Warminski,P,PPLA3,16540,85,2809,54.12588,20.57954
766585,Lecka,Lecka,P,PPL,1013,80,1816,49.8786,22.01368
766980,Kurów,Kurow,P,PPLA3,2804,75,0614,51.38941,22.18637
767253,Krzynowłoga Mała,Krzynowloga Mala,P,PPLA3,520,78,1422,53.15773,20.78579
767561,Krempna,Krempna,P,PPLA3,500,80,1805,49.51128,21.50042
767720,Kraczkowa,Kraczkowa,P,PPL,3200,80,1810,50.03796,22.16801
769609,Kamionka Wielka,Kamionka Wielka,P,PPL,2925,77,1210,49.56848,20.82364
769981,Józefów,Jozefow,P,PPLA3,17910,78,1417,52.13707,21.23589
770028,Joniec,Joniec,P,PPLA3,270,78,1420,52.60128,20.58177
770341,Jasieniec,Jasieniec,P,PPL,1109,78,1406,51.82104,20.94099
770661,Jadowniki,Jadowniki,P,PPL,4975,77,1202,49.95884,20.64434
770798,Iłów,Ilow,P,PPLA3,690,78,1428,52.33953,20.0273
771001,Hornówek,Hornowek,P,PPL,1054,78,1432,52.28638,20.80793
771348,Grudki,Grudki,P,PPL,5822,81,2002,53.09488,23.66848
772470,Fredropol,Fredropol,P,PPLA3,600,80,1813,49.69578,22.74625
772667,Dziewin,Dziewin,P,PPL,1044,77,1201,50.07554,20.45491
772747,Działoszyce,Dzialoszyce,P,PPLA3,1040,84,2608,50.36534,20.35226
776808,Abramów,Abramow,P,PPLA3,713,75,0608,51.45647,22.31521
3081036,Żabnica,Zabnica,P,PPL,3120,83,2417,49.58139,19.15621
3083752,Szczyrk,Szczyrk,P,PPLA3,5860,83,2402,49.71724,19.03183
3084324,Studzionka,Studzionka,P,PPL,2000,83,2410,49.96232,18.7728
3084334,Studzienice,Studzienice,P,PPLA3,816,82,2201,54.09262,17.57581
3084515,Stronie Śląskie,Stronie Slaskie,P,PPL,6192,72,0208,50.29554,16.87397
3084569,Stoszowice,Stoszowice,P,PPL,1100,72,0224,50.59986,16.73896
3085520,Słońsk,Slonsk,P,PPLA3,3000,76,0807,52.56345,14.80526
3085565,Śliwice,Sliwice,P,PPLA3,4600,73,0416,53.70875,18.1737
3085925,Siewierz,Siewierz,P,PPLA3,5417,83,2401,50.46657,19.23028
3085976,Sieraków Śląski,Sierakow Slaski,P,PPL,1704,83,2407,50.8029,18.57548
3086377,Sadki,Sadki,P,PPLA3,2000,73,0410,53.16036,17.44912
3086654,Rusiec,Rusiec,P,PPLA3,1500,74,1001,51.32444,18.98506
3087027,Rokitno Szlacheckie,Rokitno Szlacheckie,P,PPL,1094,83,2416,50.43195,19.43293
3087047,Rokiciny,Rokiciny,P,PPL,1491,77,1211,49.57243,19.92302
3087559,Rączna,Raczna,P,PPL,1736,77,1206,50.00984,19.76784
3087896,Przyborów,Przyborow,P,PPL,1793,83,2417,49.6215,19.38701
3087994,Przedbórz,Przedborz,P,PPLA3,3765,74,1012,51.08789,19.87384
3088548,Pogorzela,Pogorzela,P,PPLA3,2015,86,3004,51.8222,17.23017
3088749,Pobiedziska,Pobiedziska,P,PPLA3,8677,86,3021,52.47753,17.28767
3089583,Ozimek,Ozimek,P,PPL,9963,79,1609,50.67944,18.2137
3089924,Osiek,Osiek,P,PPLA3,8000,77,1213,49.95067,19.26444
3090452,Nowy Tomyśl,Nowy Tomysl,P,PPLA3,15179,86,3015,52.3195,16.12844
3091332,Mrzezino,Mrzezino,P,PPL,2312,82,2211,54.65378,18.43025
3091598,Mników,Mnikow,P,PPL,1212,77,1206,50.06044,19.72595
3093035,Lubanie,Lubanie,P,PPLA3,810,73,0418,52.74689,18.9194
3094003,Łagiewniki,Lagiewniki,P,PPL,2900,72,0202,50.79088,16.84457
3094625,Krotoszyn,Krotoszyn,P,PPLA3,29231,86,3012,51.69868,17.43738
3094898,Koziegłowy,Kozieglowy,P,PPLA3,2481,83,2409,50.60035,19.16299
3095126,Kościerzyna,Koscierzyna,P,PPL,23361,82,2206,54.12226,17.98119
3095140,Kościelisko,Koscielisko,P,PPLA3,3900,77,1217,49.29073,19.88929
3095834,Kołbaskowo,Kolbaskowo,P,PPLA3,410,87,3211,53.33641,14.43835
3096844,Kamień,Kamien,P,PPL,1470,77,1206,50.01215,19.58536
3096966,Kaczory,Kaczory,P,PPL,2911,86,3019,53.10348,16.88169
3098200,Gryfino,Gryfino,P,PPLA3,21270,87,3206,53.25243,14.48831
3098865,Górażdże,Gorazdze,P,PPL,1073,79,1605,50.52903,18.01003
3099352,Gilowice,Gilowice,P,PPL,4259,83,2417,49.71277,19.31045
3100212,Domaniewice,Domaniewice,P,PPLA3,906,74,1005,52.00623,19.80294
3101321,Cieszyn,Cieszyn,P,PPLA3,35586,83,2403,49.75133,18.63213
3101950,Bytom,Bytom,P,PPLA3,189186,83,2462,50.34802,18.93282
3102599,Brójce,Brojce,P,PPLA3,385,74,1006,51.66436,19.64802
3102615,Brody,Brody,P,PPLA3,1070,76,0811,51.79046,14.77335
3103008,Bojanowo Stare,Bojanowo Stare,P,PPL,1692,86,3011,51.99302,16.58369
3103781,Barwałd Średni,Barwald Sredni,P,PPLX,1360,77,1218,49.86632,19.5936
3103856,Barcin,Barcin,P,PPLA3,7682,73,0419,52.86607,17.94625
3104127,Alwernia,Alwernia,P,PPLA3,3362,77,1203,50.06056,19.53953
7534548,Biskupiec,Biskupiec,P,PPL,1927,85,2812,53.50056,19.35056
7535565,Biała,Biala,P,PPLA3,613,78,1419,52.60524,19.64956
7576105,Bełżec,Belzec,P,PPLA3,2723,75,0618,50.38453,23.43839
7576318,Zdziechowice Drugie,Zdziechowice Drugie,P,PPL,1091,80,1818,50.78478,22.10999
12047631,Biskupin,Biskupin,P,PPLX,11292,72,0264,51.10097,17.10442
753787,Żarnów,Zarnow,P,PPLA3,870,74,1007,51.24607,20.17476
753955,Zalesie Górne,Zalesie Gorne,P,PPL,3099,78,1418,52.02768,21.03659
755098,Wola Zabierzowska,Wola Zabierzowska,P,PPL,1177,77,1219,50.07257,20.33217
755439,Wodzisław,Wodzislaw,P,PPLA3,1100,84,2602,50.52047,20.1915
755474,Włodawa,Wlodawa,P,PPLA3,13142,75,0619,51.55,23.55
755823,Wierzawice,Wierzawice,P,PPL,3408,80,1808,50.23623,22.4509
755885,Wielka Wieś,Wielka Wies,P,PPL,1311,77,1216,49.93631,20.82304
756295,Uścimów Stary,Uscimow Stary,P,PPLA3,346,75,0608,51.46962,22.95516
756484,Tykocin,Tykocin,P,PPLA3,1907,81,2002,53.20567,22.77457
757472,Szastarka,Szastarka,P,PPLA3,983,75,0607,50.85527,22.31971
757850,Suchowola,Suchowola,P,PPLA3,2211,81,2011,53.57753,23.10596
758853,Słupiec,Slupiec,P,PPL,1118,77,1204,50.32787,21.19374
759317,Siemiechów,Siemiechow,P,PPL,1890,77,1216,49.85359,20.90595
759398,Siedliska,Siedliska,P,PPL,1700,80,1816,49.95409,21.94742
759603,Sandomierz,Sandomierz,P,PPLA2,25087,84,2609,50.68265,21.74898
759895,Rybno,Rybno,P,PPLA3,607,78,1428,52.24278,20.10301
759981,Rusinów,Rusinow,P,PPLA3,751,78,1423,51.43678,20.58701
760308,Rossosz,Rossosz,P,PPLA3,0,75,0601,51.85836,23.1374
760727,Radymno,Radymno,P,PPL,5464,80,1804,49.9472,22.82375
760783,Radłów,Radlow,P,PPLA3,2793,77,1216,50.08419,20.84967
761085,Przybyszówka,Przybyszowka,P,PPL,2000,80,1863,50.04788,21.92579
761921,Podegrodzie,Podegrodzie,P,PPLA3,1902,77,1210,49.57688,20.58855
762863,Ostrowiec Świętokrzyski,Ostrowiec Swietokrzyski,P,PPLA2,73989,84,2607,50.92936,21.38525
764028,Niebylec,Niebylec,P,PPLA3,594,80,1819,49.85669,21.90348
764312,Mrągowo,Mragowo,P,PPLA2,21965,85,2810,53.86437,21.30507
764968,Michałów,Michalow,P,PPL,1485,75,0618,50.54709,23.60361
764969,Michałów,Michalow,P,PPLA3,1133,84,2608,50.49541,20.46178
765177,Markuszów,Markuszow,P,PPLA3,1600,75,0614,51.37457,22.25804
766137,Lipsko,Lipsko,P,PPLA2,5723,78,1409,51.15954,21.64933
766301,Limanowa,Limanowa,P,PPL,14738,77,1207,49.70594,20.42204
766373,Leszno,Leszno,P,PPLA3,3253,78,1432,52.25799,20.59121
767647,Krasne,Krasne,P,PPLA3,1000,78,1422,52.92401,20.96732
767653,Krasne,Krasne,P,PPLA3,3500,80,1816,50.05626,22.08638
768987,Kluszkowce,Kluszkowce,P,PPL,1820,77,1211,49.451,20.30179
769719,Kamień,Kamien,P,PPLA3,2700,80,1816,50.34064,22.13539
769979,Józefów,Jozefow,P,PPL,1766,78,1432,52.19446,20.69592
771590,Grabowiec,Grabowiec,P,PPLA3,922,75,0620,50.8209,23.55057
772195,Giżycko,Gizycko,P,PPLA3,29972,85,2806,54.03811,21.76441
772313,Gąsocin,Gasocin,P,PPL,1238,78,1402,52.73754,20.7118
772621,Ełk,Elk,P,PPLA2,55769,85,2805,53.82824,22.36469
772897,Dubiecko,Dubiecko,P,PPLA3,1150,80,1813,49.82608,22.39117
773453,Daleszyce,Daleszyce,P,PPLA3,2932,84,2604,50.80229,20.80791
775136,Brzeźnica,Brzeznica,P,PPL,2800,80,1803,50.10065,21.48025
775917,Binarowa,Binarowa,P,PPL,1763,77,1205,49.75621,21.22816
775996,Bieliny,Bieliny,P,PPLA3,1900,84,2604,50.84947,20.94149
776029,Bielany,Bielany,P,PPL,134854,78,1465,52.29242,20.93531
3080530,Zawidz,Zawidz,P,PPLA3,956,78,1427,52.82745,19.87367
3080807,Zalas,Zalas,P,PPL,2240,77,1206,50.08033,19.62132
3081368,Wrocław,Wroclaw,P,PPLA,634893,72,0264,51.1,17.03333
3081495,Wolbrom,Wolbrom,P,PPLA3,9146,77,1212,50.37957,19.75831
3081525,Wola Radziszowska,Wola Radziszowska,P,PPL,2300,77,1206,49.90558,19.78827
3081741,Włocławek,Wloclawek,P,PPLA2,120339,73,0464,52.64817,19.0678
3082016,Wilcza,Wilcza,P,PPL,2063,83,2405,50.18899,18.59668
3082704,Wałcz,Walcz,P,PPLA3,25971,87,3217,53.27787,16.47122
3083829,Szczecin,Szczecin,P,PPLA,407811,87,3262,53.42894,14.55302
3083847,Szczaniec,Szczaniec,P,PPLA3,1473,76,0808,52.26874,15.6817
3084029,Świerklany Górne,Swierklany Gorne,P,PPL,3912,83,2412,50.02765,18.5905
3084074,Świecie,Swiecie,P,PPL,25843,73,0414,53.40953,18.44742
3084084,Świebodzice,Swiebodzice,P,PPLA3,23228,72,0219,50.85974,16.31966
3084647,Stęszew,Steszew,P,PPL,5596,86,3021,52.2837,16.70085
3084759,Stary Targ,Stary Targ,P,PPL,1162,82,2216,53.92335,19.17003
3084870,Stare Miasto,Stare Miasto,P,PPLA3,1500,86,3010,52.17972,18.21499
3085018,Stanisław Górny,Stanislaw Gorny,P,PPL,1017,77,1218,49.91155,19.62931
3085357,Smolec,Smolec,P,PPL,2795,72,0223,51.07322,16.88221
3085480,Słupia,Slupia,P,PPLA3,937,84,2602,50.60073,19.97435
3085494,Słubice,Slubice,P,PPLA3,2110,78,1419,52.36942,19.93881
3085809,Skawica,Skawica,P,PPL,2600,77,1215,49.67718,19.62321
3086024,Siemianowice Śląskie,Siemianowice Slaskie,P,PPLA2,73121,83,2474,50.32738,19.02901
3086192,Secemin,Secemin,P,PPL,1600,84,2613,50.76676,19.83599
3087630,Pyrzyce,Pyrzyce,P,PPLA2,12893,87,3212,53.1462,14.89257
3087640,Puszczykowo,Puszczykowo,P,PPLA3,9143,86,3021,52.2857,16.84925
3087744,Psary,Psary,P,PPL,1429,77,1203,50.17242,19.52953
3088192,Powidz,Powidz,P,PPLA3,1000,86,3023,52.41362,17.91926
3088341,Ponikiew,Ponikiew,P,PPL,1237,77,1218,49.83311,19.46571
3088574,Podwilk,Podwilk,P,PPL,2396,77,1211,49.5476,19.73874
3088774,Płużnica,Pluznica,P,PPLA3,543,73,0417,53.29672,18.77692
3089332,Pawłowiczki,Pawlowiczki,P,PPLA3,1300,79,1603,50.2466,18.04865
3090022,Orchowo,Orchowo,P,PPLA3,1210,86,3023,52.50938,18.01578
3090373,Obrowo,Obrowo,P,PPLA3,1410,73,0415,52.97149,18.87863
3090764,Nowa Sól,Nowa Sol,P,PPLA2,40354,76,0804,51.80333,15.71702
3091336,Mrozów,Mrozow,P,PPL,1100,72,0218,51.18817,16.78831
3091757,Miłosław,Miloslaw,P,PPLA3,3560,86,3030,52.20318,17.48955
3091861,Mieszkowice,Mieszkowice,P,PPLA3,3562,87,3206,52.7873,14.49346
3091954,Miękinia,Miekinia,P,PPL,1232,77,1206,50.15557,19.60871
3091974,Międzylesie,Miedzylesie,P,PPL,1971,76,0808,52.14487,15.38283
3092195,Maszewo Duże,Maszewo Duze,P,PPL,1332,78,1419,52.58026,19.62905
3092276,Markłowice,Marklowice,P,PPLA3,5173,83,2415,50.01695,18.52098
3092643,Luzino,Luzino,P,PPL,7056,82,2215,54.56604,18.10907
3092742,Ludźmierz,Ludzmierz,P,PPL,2400,77,1211,49.46656,19.9825
3092813,Lubsko,Lubsko,P,PPLA3,14994,76,0811,51.78467,14.97196
3093136,Łodygowice,Lodygowice,P,PPLA3,6925,83,2417,49.72992,19.13939
3093785,Łaziska Górne,Laziska Gorne,P,PPLA3,21983,83,2408,50.14952,18.84215
3094016,Lądek-Zdrój,Ladek-Zdroj,P,PPLA3,6140,72,0208,50.34371,16.87946
3094303,Kudowa-Zdrój,Kudowa-Zdroj,P,PPLA3,10176,72,0208,50.44297,16.24397
3094495,Krzeszów,Krzeszow,P,PPL,1618,77,1215,49.75915,19.48915
3095147,Kościelec,Koscielec,P,PPL,1706,83,2404,50.89713,19.2156
3095153,Kosakowo,Kosakowo,P,PPLA3,750,82,2211,54.58927,18.48484
3095335,Kończyce Wielkie,Konczyce Wielkie,P,PPL,1844,83,2403,49.8351,18.64474
3096576,Karpacz,Karpacz,P,PPLA3,4979,72,0206,50.77669,15.75594
3096701,Kamyk,Kamyk,P,PPL,1245,83,2406,50.90179,19.02875
3096964,Kaczyce,Kaczyce,P,PPL,3056,83,2403,49.82752,18.59161
3097232,Jemielno,Jemielno,P,PPLA3,0,72,0204,51.52434,16.54326
3098173,Grzegorzew,Grzegorzew,P,PPLA3,1650,86,3009,52.20177,18.73409
3099213,Głogów,Glogow,P,PPL,67317,72,0203,51.66361,16.0845
3099343,Gizałki,Gizalki,P,PPLA3,583,86,3020,52.04267,17.76936
3099630,Frydek,Frydek,P,PPL,1019,83,2410,49.99626,19.07278
3100162,Doruchów,Doruchow,P,PPLA3,2400,86,3018,51.41719,18.07697
3100976,Czerwieńsk,Czerwiensk,P,PPLA3,4197,76,0809,52.01289,15.42317
3101161,Czarne,Czarne,P,PPLA3,6035,82,2203,53.6842,16.93834
3101660,Chojnów,Chojnow,P,PPLA3,14209,72,0209,51.27373,15.93661
3101734,Chmielno,Chmielno,P,PPLA3,1580,82,2205,54.32543,18.0986
3102283,Brzuze,Brzuze,P,PPLA3,449,73,0412,53.05458,19.26195
3102390,Brzeziny,Brzeziny,P,PPLA2,12289,74,1021,51.80023,19.75144
3102747,Borzęta,Borzeta,P,PPL,1269,77,1209,49.86228,19.97924
3102987,Bolesławiec,Boleslawiec,P,PPLA3,40682,72,0201,51.26418,15.5697
3103274,Blachownia,Blachownia,P,PPLA3,9891,83,2404,50.78015,18.96389
3103386,Bierdzany,Bierdzany,P,PPL,1072,79,1609,50.81852,18.15808
3103971,Bachowice,Bachowice,P,PPL,2234,77,1218,49.95812,19.49369
7535492,Lubicz Dolny,Lubicz Dolny,P,PPL,2700,73,0415,53.03151,18.74559
7535672,Łętownia,Letownia,P,PPL,2800,77,1215,49.69745,19.87109
7576667,Nowe Grocholice,Nowe Grocholice,P,PPL,1106,78,1421,52.15924,20.9111
12047627,Grabiszyn,Grabiszyn,P,PPLX,2175,72,0264,51.09369,16.97819
12047637,Złotniki,Zlotniki,P,PPLX,5373,72,0264,51.13769,16.88923
753549,Zbójna,Zbojna,P,PPL,1100,81,2007,53.24293,21.78812
754027,Zakrzówek,Zakrzowek,P,PPLA3,1400,75,0607,50.95124,22.38138
754364,Zabierzów Bocheński,Zabierzow Bochenski,P,PPL,1700,77,1219,50.06821,20.31896
755571,Wiśniowa,Wisniowa,P,PPLA3,1826,80,1819,49.86897,21.65508
756109,Waśniów,Wasniow,P,PPLA3,460,84,2607,50.89914,21.22301
756316,Urszulin,Urszulin,P,PPL,1003,75,0619,51.3939,23.1948
756769,Truskaw,Truskaw,P,PPL,1440,78,1432,52.30124,20.78244
758850,Słupno,Slupno,P,PPL,1500,78,1434,52.38409,21.15572
759140,Skarżysko Kościelne,Skarzysko Koscielne,P,PPLA3,2700,84,2610,51.13822,20.91196
759141,Skarżysko-Kamienna,Skarzysko-Kamienna,P,PPLA2,49410,84,2610,51.11311,20.87162
759325,Siemiątkowo,Siemiatkowo,P,PPLA3,432,78,1437,52.8811,20.02893
759946,Rutki,Rutki,P,PPLA3,0,81,2014,53.09119,22.43539
760254,Siennica Różana,Siennica Rozana,P,PPLA3,1000,75,0606,51.00123,23.3226
760255,Różan,Rozan,P,PPLA3,2619,78,1411,52.88757,21.39105
760516,Rejowiec Fabryczny,Rejowiec Fabryczny,P,PPLA3,4474,75,0603,51.11414,23.24724
760892,Puszcza Mariańska,Puszcza Marianska,P,PPLA3,500,78,1438,51.97901,20.35037
761101,Przyborów,Przyborow,P,PPL,1757,77,1202,50.03035,20.66279
761663,Pokrzywnica,Pokrzywnica,P,PPLA3,510,78,1424,52.62072,21.01925
762643,Parczew,Parczew,P,PPLA2,10249,75,0613,51.64021,22.90057
762664,Paprotnia,Paprotnia,P,PPL,1539,78,1428,52.20513,20.4232
762841,Ostrowsko,Ostrowsko,P,PPL,1274,77,1211,49.47616,20.10052
763120,Opatowiec,Opatowiec,P,PPLA3,410,84,2603,50.24314,20.72348
763244,Olszanica,Olszanica,P,PPLA3,1100,80,1821,49.47741,22.44382
766042,Łomianki,Lomianki,P,PPLA3,15315,78,1432,52.33413,20.88602
766132,Lisia Góra,Lisia Gora,P,PPLA3,3019,77,1216,50.08039,21.04397
766877,Łącko,Lacko,P,PPLA3,2875,77,1210,49.55757,20.43586
766899,Łabowa,Labowa,P,PPL,1100,77,1210,49.52766,20.85497
767604,Krasocin,Krasocin,P,PPL,1123,84,2613,50.88874,20.11863
768267,Konieczkowa,Konieczkowa,P,PPL,1500,80,1819,49.84208,21.9282
769106,Klembów,Klembow,P,PPLA3,920,78,1434,52.4065,21.33176
769274,Kętrzyn,Ketrzyn,P,PPL,27478,85,2808,54.07676,21.37527
770659,Jadowniki Mokre,Jadowniki Mokre,P,PPL,1004,77,1216,50.16546,20.72845
771317,Gruszów Wielki,Gruszow Wielki,P,PPL,1189,77,1204,50.19163,21.03144
771901,Gołymin-Ośrodek,Golymin-Osrodek,P,PPLA3,700,78,1402,52.808,20.87325
771955,Golcowa,Golcowa,P,PPL,2200,80,1802,49.77162,22.02501
772982,Drelów,Drelow,P,PPLA3,900,75,0601,51.91219,22.87165
773149,Dobre,Dobre,P,PPLA3,1627,78,1412,52.32097,21.67881
773695,Czudec,Czudec,P,PPLA3,2900,80,1819,49.94487,21.84134
775423,Borzęcin,Borzecin,P,PPLA3,3865,77,1202,50.0654,20.71103
775890,Biskupiec,Biskupiec,P,PPLA3,10340,85,2814,53.86467,20.95692
3080675,Żarki,Zarki,P,PPL,3793,77,1203,50.08259,19.35199
3081324,Września,Wrzesnia,P,PPLA2,28703,86,3030,52.32512,17.56519
3082678,Walim,Walim,P,PPL,2763,72,0221,50.69749,16.44482
3082734,Wąbrzeźno,Wabrzezno,P,PPLA2,13911,73,0417,53.27989,18.94773
3083334,Tolkmicko,Tolkmicko,P,PPLA3,2700,85,2804,54.32038,19.52695
3083958,Świnna,Swinna,P,PPL,1891,83,2417,49.65802,19.25406
3084020,Świerzno,Swierzno,P,PPLA3,670,87,3207,53.96497,14.96544
3084426,Strzelce,Strzelce,P,PPLA3,746,74,1002,52.31478,19.40701
3085134,Sośno,Sosno,P,PPLA3,980,73,0413,53.38922,17.68713
3086511,Rypin,Rypin,P,PPLA2,16589,73,0412,53.06603,19.40941
3086775,Rudna,Rudna,P,PPL,1619,72,0211,51.50981,16.26363
3087109,Rogów,Rogow,P,PPLA3,1500,74,1021,51.81758,19.88654
3087112,Rogów,Rogow,P,PPL,2961,83,2415,49.99097,18.35077
3087330,Raszowa,Raszowa,P,PPL,1041,79,1611,50.39779,18.17722
3087383,Rakoniewice,Rakoniewice,P,PPLA3,3322,86,3005,52.13906,16.27346
3087431,Radziechowy,Radziechowy,P,PPL,4541,83,2417,49.64651,19.13115
3087613,Raba Wyżna,Raba Wyzna,P,PPL,4116,77,1211,49.56681,19.87967
3087905,Przybiernów,Przybiernow,P,PPLA3,1700,87,3204,53.7578,14.78529
3088065,Prudnik,Prudnik,P,PPLA2,23343,79,1610,50.32124,17.57461
3088825,Płock,Plock,P,PPLA2,127474,78,1462,52.54682,19.70638
3089316,Pawonków,Pawonkow,P,PPL,1496,83,2407,50.69499,18.58149
3089891,Osiek nad Notecią,Osiek nad Notecia,P,PPL,4000,86,3019,53.1203,17.29102
3090043,Oporów,Oporow,P,PPLA3,280,74,1002,52.26448,19.56416
3090104,Olsztyn,Olsztyn,P,PPLA3,2331,83,2404,50.75185,19.26737
3091031,Niedobczyce,Niedobczyce,P,PPLX,13500,83,2473,50.0654,18.49531
3091217,Myszków,Myszkow,P,PPLA3,33273,83,2409,50.5752,19.32461
3091462,Morąg,Morag,P,PPLA3,14745,85,2815,53.91711,19.92602
3091953,Miękinia,Miekinia,P,PPLA3,2500,72,0218,51.18844,16.73595
3092646,Lututów,Lututow,P,PPLA3,1432,74,1018,51.37033,18.4348
3093028,Lubawa,Lubawa,P,PPLA3,9302,85,2807,53.50428,19.74966
3093029,Lubasz,Lubasz,P,PPLA3,2861,86,3002,52.85213,16.52344
3093192,Lisków,Liskow,P,PPL,1858,86,3007,51.83313,18.39789
3093457,Libiąż,Libiaz,P,PPLA3,17834,77,1203,50.10396,19.31568
3093651,Łęki Szlacheckie,Leki Szlacheckie,P,PPLA3,450,74,1010,51.18774,19.79796
3094361,Książenice,Ksiazenice,P,PPL,2459,83,2412,50.15524,18.59925
3096353,Kępice,Kepice,P,PPLA3,3756,82,2212,54.24111,16.88968
3096640,Kargowa,Kargowa,P,PPLA3,3649,76,0809,52.0714,15.86138
3098619,Gostynin,Gostynin,P,PPLA2,18976,78,1404,52.42938,19.46194
3098709,Gorzyce,Gorzyce,P,PPLA3,2435,83,2415,49.95945,18.39884
3098735,Gorzkowice,Gorzkowice,P,PPLA3,3310,74,1010,51.21533,19.59626
